id	iast	burmese	es	en	flag
76026	tapojigucchā	(၁) လုံ့လ-ဝီရိယ-ဖြင့် မကောင်းမှုကို-စက်ဆုပ်-ကဲ့ရဲ့-ခြင်း။ «S1» (၂) အစေလကအကျင့်ဖြင့် မကောင်းမှုကို-စက်ဆုပ်-ကဲ့ရဲ့-ဆောက်တည်-ခြင်း။ (၃) ကိလေသာကို-ပူပန်စေ-စက်ဆုပ်-ကဲ့ရဲ့-တတ်သော ဝီရိယ။ «S2»	(1) el aborrecer / censurar las malas acciones con esfuerzo / *vīriya*. Véase también [[tapojigucchāhetu]]. (2) el aborrecer / censurar / observar (la abstención de) las malas acciones mediante la práctica de los *acelaka*. (3) el *vīriya* que suele atormentar / aborrecer / censurar a los *kilesa*. Véase también [[tapojigucchāvāda]].	(1) loathing / censuring evil deeds with effort / *vīriya*. See also [[tapojigucchāhetu]]. (2) loathing / censuring / undertaking (abstention from) evil deeds by the practice of the *acelaka*. (3) the *vīriya* that is apt to torment / loathe / censure the *kilesa*. See also [[tapojigucchāvāda]].	(2) ဆောက်တည် ('undertake, observe') in the chain is unclear; '(la abstención de)' is supplied
76028	tapojigucchāvāda	(၁) လုံ့လ-ဝီရိယ-ဖြင့် မကောင်းမှုကို-ဆက်ဆုပ်-ကဲ့ရဲ့-ခြင်းဟူသော-အယူ 'ဝါဒ'။ (တိ) (၂) (က) လုံ့လ-ဝီရိယ-ဖြင့် မကောင်းမှုကို-စက်ဆုပ်-ကဲ့ရဲ့-ခြင်းအကျင့်ကို ပြောဟောတတ်သော၊ သူ။ (ခ) ကိလေသာကို-ပူပန်စေ-စက်ဆုပ်-ကဲ့ရဲ့-တတ်သော (ဝိပဿနာ,မဂ်,ဖိုလ်နှင့်ယှဉ်သော) ဝီရိယကို ဟောပြောတတ်သော၊ သူ။	(1) la opinión ‘*vāda*’ que es aborrecer / censurar las malas acciones con esfuerzo / *vīriya*. (adjetivo) (2) (a) que suele predicar la práctica de aborrecer / censurar las malas acciones con esfuerzo / *vīriya* (dicho de una persona). (b) que suele predicar el *vīriya* (asociado con la *vipassanā*, el *magga* y el *phala*) que suele atormentar / aborrecer / censurar a los *kilesa* (dicho de una persona).	(1) the view ‘*vāda*’ that is loathing / censuring evil deeds with effort / *vīriya*. (adjective) (2) (a) apt to preach the practice of loathing / censuring evil deeds with effort / *vīriya* (said of a person). (b) apt to preach the *vīriya* (associated with *vipassanā*, *magga* and *phala*) that is apt to torment / loathe / censure the *kilesa* (said of a person).	(1) ဆက်ဆုပ် read as စက်ဆုပ် (typo)
76029	tapojigucchavāda	(၁) လုံ့လ-ဝီရိယ-ဖြင့် မကောင်းမှုကို-ဆက်ဆုပ်-ကဲ့ရဲ့-ခြင်းဟူသော-အယူ 'ဝါဒ'။ (တိ) (၂) (က) လုံ့လ-ဝီရိယ-ဖြင့် မကောင်းမှုကို-စက်ဆုပ်-ကဲ့ရဲ့-ခြင်းအကျင့်ကို ပြောဟောတတ်သော၊ သူ။ (ခ) ကိလေသာကို-ပူပန်စေ-စက်ဆုပ်-ကဲ့ရဲ့-တတ်သော (ဝိပဿနာ,မဂ်,ဖိုလ်နှင့်ယှဉ်သော) ဝီရိယကို ဟောပြောတတ်သော၊ သူ။	(1) la opinión ‘*vāda*’ que es aborrecer / censurar las malas acciones con esfuerzo / *vīriya*. (adjetivo) (2) (a) que suele predicar la práctica de aborrecer / censurar las malas acciones con esfuerzo / *vīriya* (dicho de una persona). (b) que suele predicar el *vīriya* (asociado con la *vipassanā*, el *magga* y el *phala*) que suele atormentar / aborrecer / censurar a los *kilesa* (dicho de una persona).	(1) the view ‘*vāda*’ that is loathing / censuring evil deeds with effort / *vīriya*. (adjective) (2) (a) apt to preach the practice of loathing / censuring evil deeds with effort / *vīriya* (said of a person). (b) apt to preach the *vīriya* (associated with *vipassanā*, *magga* and *phala*) that is apt to torment / loathe / censure the *kilesa* (said of a person).	(1) ဆက်ဆုပ် read as စက်ဆုပ် (typo)
76052	kappakāsana	(၁) ထို...ကို ထင်ရှားပြခြင်း။ (တိ) (၂) ထို...ကိုထင်ရှားပြတတ်သော။	(1) el manifestar ese…. (adjetivo) (2) que suele manifestar ese….	(1) making that… manifest. (adjective) (2) apt to make that… manifest.	headword romanised 'kappakāsana' sits between tappakāsaka and tappakkha; probably tappakāsana
76100	tappaṭisaraṇa	ထို...လည်းလျောင်းရာရှိသော၊ သူ။	que tiene ese… como refugio (dicho de una persona).	having that… as a refuge (said of a person).	လည်းလျောင်းရာ read as လဲလျောင်းရာ ('resting-place, refuge')
76111	tappabhava	ထို...ဟူသော-အမွန်-အစ-စ၍ဖြစ်ရာ-ရှိသော၊ ထို...မှ စ၍ဖြစ်သော၊ ထို့ကြောင့်ဖြစ်သော။ «S1»	que tiene ese… como lo excelente / el comienzo / el punto de partida del surgir; que surge a partir de ese…; que surge a causa de eso. Véase también [[tappabhavagandha]].	having that… as the excellent / the beginning / the starting point of arising; arising starting from that…; arising because of that. See also [[tappabhavagandha]].	'အမွန်' in the chain is unclear (perhaps for အမြစ် 'root, source')
76119	tappamāṇavidhāna	တို...အတိုင်းအရှည်အားဖြင့် စီရင်ခြင်း။	el disponer según la medida de ese….	arranging according to the measure of that….	တို... read as ထို... (typo)
76123	tappaya	နှစ်သိမ့်-ရောင့်ရဲ-စေလော့။ «S1»	¡contenta / satisface! Véase [[tappeti]] (a).	gladden / satisfy! See [[tappeti]] (a).	label ကာ၊ကြိ (causative verb); imperative
76126	tappayiṁ	နှစ်သိမ့်-ရောင့်ရဲ-တင်းတိမ်-အားရ-စေပြီ။ «S1»	contenté / satisfice / sacié / colmé. Véase [[tappeti]] (a).	I gladdened / satisfied / contented / gratified. See [[tappeti]] (a).	1st person from the headword (tappayiṁ); the Burmese ending ပြီ does not mark person
76190	tappemi	နှစ်သိမ့်-ရောင့်ရဲ-တင်းတိမ်-စေ၏။ «S1»	contento / satisfago / sacio. Véase [[tappeti]] (a).	I gladden / satisfy / content. See [[tappeti]] (a).	1st person from the headword (tappemi); the Burmese ending ၏ does not mark person
76191	tappesiṁ	နှစ်သိမ့်-ရောင့်ရဲ-တင်းတိမ်-စေပြီ။ «S1»	contenté / satisfice / sacié. Véase [[tappeti]] (a).	I gladdened / satisfied / contented. See [[tappeti]] (a).	1st person from the headword (tappesiṁ); the Burmese ending ပြီ does not mark person
76203	tabbantakattu	ထို (ကြိယာ) ရှိသော-ကတ္တုကာရက-ကတ္တား။	el *kattukāraka* / *kattā* que tiene esa (*kiriyā*).	the *kattukāraka* / *kattā* that has that (*kiriyā*).	ကြိယာ here means the verb / verbal action (grammar)
76204	tabbantavatthu	ထို (ကြိယာ) ရှိသော တည်ရာ 'ဝတ္ထု'။	la base ‘*vatthu*’ que tiene esa (*kiriyā*).	the basis ‘*vatthu*’ that has that (*kiriyā*).	ကြိယာ here means the verb / verbal action (grammar)
76205	tabbapaccaya	တဗ္ဗ-ပစ္စည်း။ မူရင်းကြည့်ပါ။	el sufijo *tabba*. Véase el original.	the suffix *tabba*. See the original.	editor's note 'see the original' (မူရင်းကြည့်ပါ) in the source
76227	tabbidhuradhammantaranivattana	ထို...၏ ဆန့်ကျင်ဖက်ဖြစ်သော တရားတစ်ပါးကို-နစ်စေခြင်း-တားမြစ်ခြင်း။	el hacer desaparecer / impedir otro estado que es opuesto a ese….	making disappear / preventing another state that is the opposite of that….	နစ်စေခြင်း ('making sink') read as 'making disappear'
76248	tabbipassanā	ထို...၏ ဝိပဿနာ (ပကတိ အမြင်ထက် တူးသော အမြင်မှန် ဉာဏ်ပညာ)။	la *vipassanā* de ese… (la visión correcta, el conocimiento y la *paññā*, que sobresale sobre la visión ordinaria).	the *vipassanā* of that… (right seeing, knowledge and *paññā*, surpassing ordinary seeing).	'တူးသော' read as ထူးသော ('surpassing'); literally 'digging'
76257	tabbimukhabhāva	ထို...မှ မျက်နှာလွှဲသည်၏အဖြစ်၊ ထို...ကို ငြင်းပယ်သည်၏အဖြစ်။	el hecho de apartar el rostro de ese…; el hecho de rechazar ese….	the state of turning one's face away from that…; the state of rejecting that….	ငြင်းပယ် means 'reject / refuse' here: rendered rechazar / reject, not abandonar
76271	tabbisabhāgasāmañña	ထို...နှင့်တူသော အဖို့မရှိသော ဉာဏ်နှင့်တူသည်၏အဖြစ်။	el hecho de ser semejante al conocimiento que no tiene una parte semejante a ese….	the state of being like the knowledge that has no share like that….	Burmese hard to parse; rendered literally
76305	tabbhāva	(၁) တဗ္ဘော၊ ထို (တွဲဖက်ပုဒ်) ၏ ။ (၂) ထို (ကြံစည်ခြင်း-စသော) ။ «S1» (၃) ထို...၏အဖြစ်။ (၄) ထို...၏ဖြစ်ခြင်း။ «S2» (၅) ထို...ကြောင့်ဖြစ်ခြင်း။	(1) *tabbho*; de ese (término asociado). (2) ese (pensar y demás). Véase [[tabbhāvajotana]]. (3) el hecho de ser ese…. (4) el surgir de ese…. Véase también [[tabbhāvabhāvī]]. (5) el surgir a causa de ese….	(1) *tabbho*; of that (associated word). (2) that (thinking and so on). See [[tabbhāvajotana]]. (3) the state of being that…. (4) the arising of that…. See also [[tabbhāvabhāvī]]. (5) arising because of that….	senses (1) and (2) are elliptical in the source (end in ၏ ။ / bare ။), possibly truncated
76317	tabbhāvavuttiattha	ထို (တွဲဖက်သဒ္ဒါ)၏ အနက်၌ဖြစ်ခြင်း	el darse en el significado de esa (palabra asociada).	occurring in the meaning of that (associated word).	label တိ but the gloss is a verbal noun (-ခြင်း) with no final ။; possibly truncated
76330	tabyapaccaya	တဗျ-ပစ္စည်း၊ ဘော,ကံ,ကတ္တားအနက်၌-သက်အပ်-စီရင်အပ်-သော တဗျ-ပစ္စည်း။	el *paccaya* *tabya*; el *paccaya* *tabya* aplicado / dispuesto en el sentido de *bhāva*, *kamma* o *kattā*.	the *paccaya* *tabya*; the *paccaya* *tabya* applied / prescribed in the sense of *bhāva*, *kamma* or *kattā*.	ကံ here is the grammatical object (kamma), kept as ⟦=kamma⟧; ပစ္စည်း = grammatical suffix
76332	tama	(၁) ပကတိ အမိုက်မှောင်၊ အမရ-(၂)-လည်းကြည့်။ (က) လကွယ်,သန်းခေါင်,တိမ်တောင်,တောအုပ်ဟူသော အင်္ဂါ ၄-ပါးရှိသော အမိုက်မှောင်။ «S1» (ခ) လောကန္တရိက် ငရဲ၌ ရှိသော အမိုက်အမှောင်။ (၂) မောဟ (အဝိဇ္ဇာ)။ «S2» (၃) တမလွန်လောက ခန္ဓာ။ (က) အသူရကာယ်ခန္ဓာ။ (ခ) အဝီစိငရဲ-စသော ငရဲခန္ဓာ။ (ဂ) ဒွန်းစဏ္ဍားမျိုး-စသည်၏ ယုတ်နိမ့်သောခန္ဓာ။ (၄) ထူးမြတ်သော အဆင့်အတန်း။ «S3» (၅) (သင်္ချာကျမ်းလာ) တမ-ဂုဏ် (ဒေါသ,မောဟ)။ (၆) ရာဟုဂြိုဟ်၊ အသူရိန်နတ်မင်း။	(1) la oscuridad común; véase también *amara* (2). (a) la oscuridad que tiene 4 factores, a saber: luna nueva, medianoche, masa de nubes y espesura del bosque. Véanse también [[andhakāra]], [[andhatama]]. (b) la oscuridad que hay en el infierno *lokantarika*. (2) *moha* (*avijjā*). Véase también [[tamasadda]]. (3) el *khandhā* del mundo del más allá. (a) el *khandhā* del *asurakāya*. (b) el *khandhā* de infierno, como el infierno *avīci* y demás. (c) el *khandhā* bajo de los de la casta de los *caṇḍāla* y demás. (4) un rango eminente. Véase [[tamatagga]]. (5) (en los tratados *saṅkhyā*) la cualidad *tama* (*dosa*, *moha*). (6) el planeta *rāhu*; el *asurinda*, rey de los *deva*.	(1) ordinary darkness; see also *amara* (2). (a) the darkness having 4 factors, namely the new moon, midnight, a bank of cloud and a thicket of forest. See also [[andhakāra]], [[andhatama]]. (b) the darkness in the *lokantarika* hell. (2) *moha* (*avijjā*). See also [[tamasadda]]. (3) the *khandhā* of the world beyond. (a) the *khandhā* of the *asurakāya*. (b) the hell *khandhā*, as in the *avīci* hell and so on. (c) the low *khandhā* of those of *caṇḍāla* caste and so on. (4) an eminent rank. See [[tamatagga]]. (5) (in the *saṅkhyā* treatises) the *tama* quality (*dosa*, *moha*). (6) the planet *rāhu*; the *asurinda*, king of the *deva*.	(5) သင်္ချာကျမ်း read as the Sāṅkhya treatises (tamas-guṇa); အမရ-(၂)-လည်းကြည့် is a cross-reference to the Amara(kosa), kept as is
